2018-12-05 09:04:20.173 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.forum.DemoApplicationTests], using SpringBootContextLoader
2018-12-05 15:08:00.903 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'realm' of type [com.forum.service.security.realm.PasswordRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:00.911 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisSessionDAO' of type [org.crazycake.shiro.RedisSessionDAO] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:00.919 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'simpleCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:00.929 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionManager' of type [org.apache.shiro.web.session.mgt.DefaultWebSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.361 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'rememberMeCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.368 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'rememberMeManager' of type [org.apache.shiro.web.mgt.CookieRememberMeManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.370 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.409 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorityMapper' of type [tk.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.411 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorityMapper' of type [com.sun.proxy.$Proxy74] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.494 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisTemplate' of type [org.springframework.data.redis.core.RedisTemplate] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.495 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisUtil' of type [com.forum.redis.util.RedisUtil] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.508 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'constant' of type [com.forum.global.Constant] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.508 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'generateToken' of type [com.forum.service.config.GenerateToken] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.509 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'commonUtil' of type [com.forum.utils.CommonUtil] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.511 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'shiroService' of type [com.forum.service.service.ShiroService] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.547 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'loginInfo' of type [com.forum.model.dto.LoginInfo] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.551 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'messageCodeInfo' of type [com.forum.model.dto.MessageCodeInfo] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.558 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'globalCode' of type [com.forum.global.GlobalCode] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.558 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'rolesAuthorizationFilter' of type [com.forum.service.filter.CustomRolesAuthorizationFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:01.829 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2018-12-05 15:08:01.959 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration' of type [org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration$$EnhancerBySpringCGLIB$$b3830dce] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:02.039 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$ed174fa0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-05 15:08:02.773 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2018-12-05 15:08:02.789 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2018-12-05 15:08:02.797 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2018-12-05 15:08:02.798 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.12
2018-12-05 15:08:02.806 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_171\bin;C:\windows\Sun\Java\bin;C:\windows\system32;C:\windows;C:\Program Files\Java\jdk1.8.0_171\bin;C:\Program Files\Java\jdk1.8.0_171\jre\bin;D:\app\LUJO\product\11.2.0\client_1;C:\Program Files\MySQL\MySQL Server 5.7\bin;D:\software\python\Scripts\;D:\software\python\;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\ProgramData\Oracle\Java\javapath;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;D:\software\Git\cmd;D:\software\;D:\software\bin;C:\Program Files (x86)\MySQL\MySQL Utilities 1.6\;D:\software\MONGODB\bin;;C:\Program Files\Microsoft VS Code\bin;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\130\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\140\Tools\Binn\;C:\Program Files\Microsoft SQL Server\140\Tools\Binn\;C:\Program Files\Microsoft SQL Server\140\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\Client SDK\ODBC\130\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\140\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\140\Tools\Binn\ManagementStudio\;C:\Users\LUJO\AppData\Local\Microsoft\WindowsApps;;.]
2018-12-05 15:08:02.976 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-12-05 15:08:02.976 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 5198 ms
2018-12-05 15:08:02.988 [main] INFO  com.forum.service.config.DruidConfiguration - init Druid Servlet Configuration 
2018-12-05 15:08:03.121 [main] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*]
2018-12-05 15:08:03.122 [main] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-12-05 15:08:03.123 [main] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*]
2018-12-05 15:08:03.123 [main] INFO  o.s.boot.web.servlet.RegistrationBean - Servlet statViewServlet was not registered (possibly already registered?)
2018-12-05 15:08:03.125 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-12-05 15:08:03.125 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-12-05 15:08:03.125 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'formContentFilter' to: [/*]
2018-12-05 15:08:03.126 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-12-05 15:08:03.126 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
2018-12-05 15:08:03.126 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'delegatingFilterProxy' to: [/*]
2018-12-05 15:08:03.127 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'shiroFilter' to: [/*]
2018-12-05 15:08:03.127 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'rolesAuthorizationFilter' to: [/*]
2018-12-05 15:08:03.127 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'formAuthenticationFilter' to: [/*]
2018-12-05 15:08:03.889 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2018-12-05 15:08:04.125 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2018-12-05 15:08:04.837 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1:5672]
2018-12-05 15:08:04.901 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#305552d6:0/SimpleConnection@722b3ba2 [delegate=amqp://admin@127.0.0.1:5672/, localPort= 54194]
2018-12-05 15:08:04.944 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1:5672]
2018-12-05 15:08:04.964 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#305552d6:1/SimpleConnection@74f649a7 [delegate=amqp://admin@127.0.0.1:5672/, localPort= 54195]
2018-12-05 15:08:05.973 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1:5672]
2018-12-05 15:08:05.988 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#305552d6:2/SimpleConnection@878feb2 [delegate=amqp://admin@127.0.0.1:5672/, localPort= 54198]
2018-12-05 15:08:07.993 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1:5672]
2018-12-05 15:08:07.999 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#305552d6:3/SimpleConnection@7ef4aceb [delegate=amqp://admin@127.0.0.1:5672/, localPort= 54203]
2018-12-05 15:08:12.003 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1:5672]
2018-12-05 15:08:12.011 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#305552d6:4/SimpleConnection@5b5b8730 [delegate=amqp://admin@127.0.0.1:5672/, localPort= 54216]
2018-12-05 15:08:17.018 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1:5672]
2018-12-05 15:08:17.025 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#305552d6:5/SimpleConnection@14b48f39 [delegate=amqp://admin@127.0.0.1:5672/, localPort= 54241]
2018-12-05 15:08:17.026 [main] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Broker not available; cannot force queue declarations during start
2018-12-05 15:08:17.188 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2018-12-05 15:08:17.199 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-12-05 15:08:17.222 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2018-12-05 15:08:17.228 [main] INFO  com.forum.DemoApplication - Started DemoApplication in 20.173 seconds (JVM running for 20.999)
2018-12-05 15:08:17.270 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2018-12-05 15:08:17.271 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2018-12-05 15:08:17.284 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 13 ms
2018-12-05 15:08:17.305 [http-nio-8080-exec-1] INFO  o.a.s.session.mgt.AbstractValidatingSessionManager - Enabling session validation scheduler...
2018-12-05 15:08:17.488 [http-nio-8080-exec-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2018-12-05 15:08:17.489 [http-nio-8080-exec-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2018-12-05 15:08:18.090 [http-nio-8080-exec-1] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2018-12-05 15:08:18.102 [http-nio-8080-exec-1] INFO  o.s.a.r.l.DirectReplyToMessageListenerContainer - Container initialized for queues: [amq.rabbitmq.reply-to]
2018-12-05 15:08:18.106 [http-nio-8080-exec-1] INFO  o.s.a.r.l.DirectReplyToMessageListenerContainer - SimpleConsumer [queue=amq.rabbitmq.reply-to, consumerTag=amq.ctag-hHal-DZV7mploRbwP6PCqA identity=4238fd4f] started
2018-12-05 15:08:18.131 [AMQP Connection 127.0.0.1:5672] INFO  com.forum.rabbit.util.RabbitUtil - Rabbit Message delivery SuccessCorrelationData [id=0f0784aa-1e0d-42f5-bbb6-154173470c72]
2018-12-05 15:08:23.116 [http-nio-8080-exec-1] INFO  com.forum.rabbit.util.RabbitUtil - Consumer response : null Message Handler Success
2018-12-05 15:11:02.264 [main] INFO  com.forum.DemoApplication - Starting DemoApplication on CS-VEC006-W10 with PID 10576 (D:\forums\target\classes started by LUJO in D:\forums)
2018-12-05 15:11:02.269 [main] INFO  com.forum.DemoApplication - No active profile set, falling back to default profiles: default
2018-12-05 15:11:04.148 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2018-12-05 15:11:04.152 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2018-12-05 15:11:04.288 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 93ms. Found 0 repository interfaces.
2018-12-05 15:11:04.816 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'webSecureConfig' of type [com.forum.service.config.WebSecureConfig$$EnhancerBySpringCGLIB$$7215b84d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
